reg_no | branch_code | penalized_subject_codes | subject_names | old_shown_grades | new_shown_grades | should_be_grades | shown_sgpa | corrected_sgpa | shown_cgpa | corrected_cgpa | status | old_result_url | new_result_url
22153140027 | 153 | 100201 | BASIC ELECTRICAL ENGINEERING | F | P | D | 6.83 | 7.06 | 6.92 | 7.03 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22153140027 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22153140027&exam_held=November%2F2025
22153145008 | 153 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 5.74 | 5.80 | 6.51 | 6.54 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22153145008 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22153145008&exam_held=November%2F2025
22153145020 | 153 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | F | D | C | 6.49 | 6.71 | 6.91 | 7.01 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22153145020 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22153145020&exam_held=November%2F2025
22153145031 | 153 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.37 | 7.43 | 7.3 | 7.33 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22153145031 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22153145031&exam_held=November%2F2025
22154149041 | 154 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 5.94 | 6.00 | 5.76 | 5.79 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22154149041 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22154149041&exam_held=November%2F2025
22155134007 | 155 | 100201 | BASIC ELECTRICAL ENGINEERING | F | D | C | 6.31 | 6.54 | 6.43 | 6.54 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155134007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155134007&exam_held=November%2F2025
22155135022 | 155 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 8.03 | 8.09 | 7.79 | 7.82 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155135022 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155135022&exam_held=November%2F2025
22155151001 | 155 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN | F,F | P,D | D,C | 6.43 | 6.71 | 6.39 | 6.53 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155151001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155151001&exam_held=November%2F2025
22155151018 | 155 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.49 | 6.54 | 6.61 | 6.63 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155151018 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155151018&exam_held=November%2F2025
22155151023 | 155 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.94 | 7.00 | 6.95 | 6.97 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155151023 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155151023&exam_held=November%2F2025
22155151026 | 155 | 100201 | BASIC ELECTRICAL ENGINEERING | F | P | D | 6.2 | 6.43 | 6.47 | 6.58 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155151026 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155151026&exam_held=November%2F2025
22155151030 | 155 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.49 | 6.54 | 6.45 | 6.48 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155151030 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155151030&exam_held=November%2F2025
22155151045 | 155 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.14 | 6.20 | 5.96 | 5.98 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155151045 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155151045&exam_held=November%2F2025
22155154023 | 155 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.46 | 6.51 | 6.68 | 6.71 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155154023 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155154023&exam_held=November%2F2025
22155154030 | 155 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.26 | 6.31 | 6.46 | 6.48 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22155154030 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22155154030&exam_held=November%2F2025
22156148013 | 156 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | D | C | 6.54 | 6.60 | 6.92 | 6.95 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22156148013 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22156148013&exam_held=November%2F2025
22156148019 | 156 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | F | P | D | 6.71 | 6.94 | 7.18 | 7.29 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22156148019 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22156148019&exam_held=November%2F2025
22156148035 | 156 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.17 | 6.23 | 6.46 | 6.49 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22156148035 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22156148035&exam_held=November%2F2025
22156148038 | 156 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | F | D | C | 6.77 | 7.00 | 7 | 7.11 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22156148038 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22156148038&exam_held=November%2F2025
22157133007 | 157 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.49 | 6.54 | 6.68 | 6.71 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22157133007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22157133007&exam_held=November%2F2025
22157133015 | 157 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.34 | 6.40 | 6.37 | 6.39 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22157133015 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22157133015&exam_held=November%2F2025
22157133026 | 157 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | F | P | D | 6.37 | 6.60 | 6.62 | 6.72 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22157133026 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22157133026&exam_held=November%2F2025
22157133033 | 157 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 5.66 | 5.71 | 6.8 | 6.83 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22157133033 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22157133033&exam_held=November%2F2025
22157140001 | 157 | 100201 | BASIC ELECTRICAL ENGINEERING | F | D | C | 7.23 | 7.46 | 7.13 | 7.24 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22157140001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22157140001&exam_held=November%2F2025
22157140015 | 157 | 100201 | BASIC ELECTRICAL ENGINEERING | F | P | D | 7 | 7.23 | 7.03 | 7.13 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=22157140015 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22157140015&exam_held=November%2F2025
23101103002 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | P | D | 7.34 | 7.54 | 7.28 | 7.38 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103002 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103002&exam_held=November%2F2025
23101103003 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | D | C | 7.46 | 7.66 | 7.32 | 7.42 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103003&exam_held=November%2F2025
23101103004 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | P | D | 7.29 | 7.49 | 7.18 | 7.29 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103004&exam_held=November%2F2025
23101103005 | 101 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F,F | D,P | C,D | 7.05 | 7.44 | 6.84 | 7.05 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103005 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103005&exam_held=November%2F2025
23101103007 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | P | D | 7.29 | 7.49 | 7.21 | 7.31 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103007&exam_held=November%2F2025
23101103008 | 101 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES | F,F | P,P | D,D | 6.66 | 6.85 | 6.51 | 6.62 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103008 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103008&exam_held=November%2F2025
23101103009 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | D | C | 7.1 | 7.29 | 6.87 | 6.97 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103009&exam_held=November%2F2025
23101103014 | 101 | 100203 | CHEMISTRY | F | P | D | 6.8 | 7.00 | 7.03 | 7.13 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103014 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103014&exam_held=November%2F2025
23101103015 | 101 | 100203 | CHEMISTRY | F | P | D | 6.76 | 6.95 | 6.71 | 6.82 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103015 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103015&exam_held=November%2F2025
23101103017 | 101 | 100203 | CHEMISTRY | F | P | D | 6.76 | 6.95 | 6.68 | 6.79 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101103017 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101103017&exam_held=November%2F2025
23101106003 | 101 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES | F,F | D,P | C,D | 5.66 | 5.90 | 6.04 | 6.17 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101106003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101106003&exam_held=November%2F2025
23101106006 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | C | B | 7.49 | 7.68 | 7.18 | 7.29 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101106006 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101106006&exam_held=November%2F2025
23101107006 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 6.66 | 6.80 | 6.89 | 6.97 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101107006 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101107006&exam_held=November%2F2025
23101107013 | 101 | 100203 | CHEMISTRY | F | P | D | 6.68 | 6.88 | 6.8 | 6.91 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101107013 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101107013&exam_held=November%2F2025
23101107032 | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | F | B | A | 7.78 | 7.83 | 7.71 | 7.74 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101107032 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101107032&exam_held=November%2F2025
23101107049 | 101 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F,F | P,P | D,D | 6.59 | 6.93 | 6.67 | 6.85 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101107049 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101107049&exam_held=November%2F2025
23101108024 | 101 | 100203 | CHEMISTRY | F | P | D | 6.29 | 6.49 | 6.21 | 6.31 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108024 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108024&exam_held=November%2F2025
23101108031 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 5.39 | 5.54 | 6.01 | 6.09 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108031 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108031&exam_held=November%2F2025
23101108035 | 101 | 100203 | CHEMISTRY | F | P | D | 6.32 | 6.51 | 6.36 | 6.46 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108035 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108035&exam_held=November%2F2025
23101108036 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 7.27 | 7.41 | 6.68 | 6.76 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108036 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108036&exam_held=November%2F2025
23101108056 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | P | D | 7.66 | 7.85 | 7.87 | 7.97 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108056 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108056&exam_held=November%2F2025
23101108058 | 101 | 100203 | CHEMISTRY | F | P | D | 6.27 | 6.46 | 6.12 | 6.22 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108058 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108058&exam_held=November%2F2025
23101108068 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 7.32 | 7.46 | 7.68 | 7.76 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108068 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108068&exam_held=November%2F2025
23101108069 | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | F | P | D | 6.34 | 6.39 | 6.61 | 6.63 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108069 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108069&exam_held=November%2F2025
23101108102 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 7.95 | 8.10 | 7.74 | 7.82 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101108102 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101108102&exam_held=November%2F2025
23101109007 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | D | C | 7.2 | 7.34 | 7.07 | 7.14 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101109007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101109007&exam_held=November%2F2025
23101109019 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 6.8 | 6.95 | 6.78 | 6.85 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101109019 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101109019&exam_held=November%2F2025
23101109034 | 101 | 100206 | ENGLISH | F | P | D | 6.56 | 6.66 | 6.75 | 6.80 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101109034 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101109034&exam_held=November%2F2025
23101110016 | 101 | 100203,100206 | CHEMISTRY,ENGLISH | F,F | D,P | C,D | 6.95 | 7.24 | 6.78 | 6.93 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101110016 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101110016&exam_held=November%2F2025
23101110047 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | D | C | 7.71 | 7.90 | 7.57 | 7.67 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101110047 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101110047&exam_held=November%2F2025
23101110064 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | P | D | 6.37 | 6.56 | 6.29 | 6.39 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101110064 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101110064&exam_held=November%2F2025
23101110079 | 101 | 100203 | CHEMISTRY | F | P | D | 6.88 | 7.07 | 7.17 | 7.27 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101110079 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101110079&exam_held=November%2F2025
23101110085 | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | F | P | D | 6.56 | 6.76 | 6.91 | 7.01 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101110085 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101110085&exam_held=November%2F2025
23101111019 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 7.29 | 7.44 | 7.63 | 7.71 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101111019 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101111019&exam_held=November%2F2025
23101111024 | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | F | P | D | 7 | 7.05 | 7.25 | 7.27 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101111024 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101111024&exam_held=November%2F2025
23101111052 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 6.32 | 6.46 | 6.3 | 6.38 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101111052 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101111052&exam_held=November%2F2025
23101111059 | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | F | P | D | 6.71 | 6.85 | 6.62 | 6.70 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101111059 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101111059&exam_held=November%2F2025
23101113002 | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | F | P | D | 6.56 | 6.61 | 6.76 | 6.79 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2024_B2023Pub.aspx?Sem=II&RegNo=23101113002 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=23101113002&exam_held=November%2F2025
